feature,name,address,website,longitude,latitude,location
Playfields,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.305705,47.671404,"(47.671404, -122.305705)"
Playfields,Montlake Playfield,1618 E Calhoun St.,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310083,47.642407,"(47.642407, -122.310083)"
Playfields,Garfield Playfield,23rd Ave. and E Cherry St.,http://www.seattle.gov/parks/park_detail.asp?ID=353,-122.301386,47.607025,"(47.607025, -122.301386)"
Playfields,West Queen Anne Playfield,1901 1st Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=330,-122.359503,47.635513,"(47.635513, -122.359503)"
Playfields,Ella Bailey Park,2601 W Smith St.,http://www.seattle.gov/parks/park_detail.asp?ID=318,-122.391058,47.640585,"(47.640585, -122.391058)"
Playfields,Denny Park,100 Dexter Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=309,-122.341049,47.61913,"(47.61913, -122.341049)"
Playfields,Loyal Heights Playfield,2101 NW 77th St.,http://www.seattle.gov/parks/park_detail.asp?ID=289,-122.383241,47.684105,"(47.684105, -122.383241)"
Playfields,Ross Playground,4320 4th Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=248,-122.361347,47.659719,"(47.659719, -122.361347)"
Playfields,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315325,47.586228,"(47.586228, -122.315325)"
Playfields,Jefferson Park,4165 16th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.310923,47.56896,"(47.56896, -122.310923)"
Playfields,Lawton Park,3843 26th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=316,-122.391158,47.655065,"(47.655065, -122.391158)"
Playfields,Bay View Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386787,47.643801,"(47.643801, -122.386787)"
Playfields,Woodland Park,Aurora Ave. N and N 59th St.,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.344218,47.668906,"(47.668906, -122.344218)"
Playfields,Bitter Lake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349314,47.724209,"(47.724209, -122.349314)"
Playfields,Soundview Playfield,1590 NW 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878,47.695417,"(47.695417, -122.378878)"
Playfields,Gilman Playground,923 NW 54th St.,http://www.seattle.gov/parks/park_detail.asp?ID=242,-122.369684,47.667293,"(47.667293, -122.369684)"
Playfields,B.F. Day Playground,4020 Fremont Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=241,-122.349223,47.656031,"(47.656031, -122.349223)"
Playfields,Yesler Terrace Cc,917 E Yesler Way,http://www.seattle.gov/parks/park_detail.asp?ID=4263,-122.320082,47.601263,"(47.601263, -122.320082)"
Playfields,Queen Anne Bowl Playfield,2806 3rd Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3984,-122.359709,47.645599,"(47.645599, -122.359709)"
Playfields,Lakeridge Playground,10145 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=3972,-122.246841,47.510319,"(47.510319, -122.246841)"
Playfields,Interbay Athletic Field,3027 17th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3887,-122.37919,47.647239,"(47.647239, -122.37919)"
Playfields,Maple Leaf Playground,1020 NE 82nd St.,http://www.seattle.gov/parks/park_detail.asp?ID=3881,-122.315614,47.689014,"(47.689014, -122.315614)"
Playfields,Dahl (Waldo J.) Playfield,7700 25th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=499,-122.299309,47.685267,"(47.685267, -122.299309)"
Playfields,Ballard Playground,2644 NW 60th St.,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.39155,47.672786,"(47.672786, -122.39155)"
Playfields,West Seattle Stadium,4600 35th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=472,-122.37435,47.562825,"(47.562825, -122.37435)"
Playfields,South Park Playground,738 S Sullivan St.,http://www.seattle.gov/parks/park_detail.asp?ID=467,-122.32416,47.528017,"(47.528017, -122.32416)"
Playfields,Riverview Playfield,7226 12th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=463,-122.348855,47.539328,"(47.539328, -122.348855)"
Playfields,Lincoln Park,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531176,"(47.531176, -122.396012)"
Playfields,E.C. Hughes Playground,2805 SW Holden St.,http://www.seattle.gov/parks/park_detail.asp?ID=458,-122.369544,47.532805,"(47.532805, -122.369544)"
Playfields,Hiawatha Playfield,2700 California Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384965,47.578273,"(47.578273, -122.384965)"
Playfields,Fairmount Playground,5400 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=452,-122.38055,47.554041,"(47.554041, -122.38055)"
Playfields,Wallingford Playfield,4219 Wallingford Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=449,-122.337434,47.658554,"(47.658554, -122.337434)"
Playfields,Alki Playground,5817 SW Lander St.,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.407313,47.578497,"(47.578497, -122.407313)"
Playfields,Freed Hutchinson Playground,S Norfolk St. and 59th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=439,-122.260061,47.514311,"(47.514311, -122.260061)"
Playfields,University Playground,9th Ave. NE and NE 50th St.,http://www.seattle.gov/parks/park_detail.asp?ID=435,-122.319311,47.664447,"(47.664447, -122.319311)"
Playfields,Van Asselt Playground,7200 Beacon Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=431,-122.294066,47.539447,"(47.539447, -122.294066)"
Playfields,Pinehurst Playground,12029 14th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=382,-122.314626,47.716437,"(47.716437, -122.314626)"
Playfields,Rogers Playground,Eastlake Ave. E and E Roanoke St.,http://www.seattle.gov/parks/park_detail.asp?ID=380,-122.325258,47.6426,"(47.6426, -122.325258)"
Playfields,Pendleton Miller Playfield,400 19th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=373,-122.306261,47.621432,"(47.621432, -122.306261)"
Playfields,Madrona Playground,3211 E Spring St.,http://www.seattle.gov/parks/park_detail.asp?ID=371,-122.289887,47.611022,"(47.611022, -122.289887)"
Playfields,Northacres Park,12718 1st Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=361,-122.326992,47.721559,"(47.721559, -122.326992)"
Playfields,Meadowbrook Playfield,10533 35th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=352,-122.293495,47.705784,"(47.705784, -122.293495)"
Playfields,Laurelhurst Playfield,4544 NE 41st St.,http://www.seattle.gov/parks/park_detail.asp?ID=340,-122.278019,47.659889,"(47.659889, -122.278019)"
Playfields,East Queen Anne Playground,1912 Warren Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=329,-122.353788,47.636139,"(47.636139, -122.353788)"
Playfields,West Magnolia Playfield,2518 34th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=319,-122.399506,47.64339,"(47.64339, -122.399506)"
Playfields,Green Lake Park,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.331029,47.681711,"(47.681711, -122.331029)"
Playfields,Judkins Park And Playfield,2150 S Norman St.,http://www.seattle.gov/parks/park_detail.asp?ID=397,-122.303951,47.592425,"(47.592425, -122.303951)"
Playfields,Washington Park And Arboretum,2300 Arboretum Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.294835,47.636477,"(47.636477, -122.294835)"
Pools,Rainier Beach Pool,8825 Rainier Ave. S,http://www.seattle.gov/parks/aquatics/rainierbeachpool.htm,-122.270338,47.524766,"(47.524766, -122.270338)"
Pools,Queen Anne Pool,1901 1st Ave. W,http://www.seattle.gov/parks/aquatics/queenannepool.htm,-122.35795,47.636263,"(47.636263, -122.35795)"
Pools,Evers Pool,500 23rd Ave,http://www.seattle.gov/parks/aquatics/everspool.htm,-122.302402,47.606888,"(47.606888, -122.302402)"
Pools,Meadowbrook Pool,10515 35th Ave NE,http://www.seattle.gov/parks/aquatics/meadowbrookpool.htm,-122.291624,47.705342,"(47.705342, -122.291624)"
Pools,Evans Pool,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/aquatics/Evanspool.htm,-122.328438,47.680183,"(47.680183, -122.328438)"
Pools,Colman Pool,8603 Fauntleroy Way SW,http://www.seattle.gov/parks/aquatics/colman.htm,-122.400979,47.530453,"(47.530453, -122.400979)"
Pools,Ballard Pool,1471 NW 67th St,http://www.seattle.gov/parks/aquatics/ballardp.htm,-122.376162,47.67754,"(47.67754, -122.376162)"
Pools,Helen Madison Pool,13401 Meridian N.,http://www.seattle.gov/parks/aquatics/madisonpool.htm,-122.334656,47.725801,"(47.725801, -122.334656)"
Pools,Mounger Pool,2535 32nd Ave. W,http://www.seattle.gov/parks/aquatics/mounger.htm,-122.39887,47.6429,"(47.6429, -122.39887)"
Pools,Southwest Pool,2801 SW Thistle St,http://www.seattle.gov/parks/aquatics/swpool.htm,-122.369162,47.528001,"(47.528001, -122.369162)"
Tennis Courts,Magnolia Park,1461 Magnolia Blvd. W,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.397349,47.633426,"(47.633426, -122.397349)"
Tennis Courts,Delridge Playfield,4458 Delridge Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=450,-122.364369,47.562841,"(47.562841, -122.364369)"
Tennis Courts,Wallingford Playfield,4219 Wallingford Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=449,-122.337434,47.658554,"(47.658554, -122.337434)"
Tennis Courts,Alki Playground,5817 SW Lander St.,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.407313,47.578497,"(47.578497, -122.407313)"
Tennis Courts,Beer Sheva Park,8650 55th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.263223,47.524191,"(47.524191, -122.263223)"
Tennis Courts,Freed Hutchinson Playground,S Norfolk St. and 59th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=439,-122.260061,47.514311,"(47.514311, -122.260061)"
Tennis Courts,Victory Heights Playground,1737 NE 106th St.,http://www.seattle.gov/parks/park_detail.asp?ID=438,-122.307836,47.705672,"(47.705672, -122.307836)"
Tennis Courts,University Playground,9th Ave. NE and NE 50th St.,http://www.seattle.gov/parks/park_detail.asp?ID=435,-122.319311,47.664447,"(47.664447, -122.319311)"
Tennis Courts,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.25245,47.5543,"(47.5543, -122.25245)"
Tennis Courts,Amy Yee Tennis Center,2000 MLK Jr. Way S,http://www.seattle.gov/parks/park_detail.asp?ID=426,-122.29742,47.584876,"(47.584876, -122.29742)"
Tennis Courts,Rainier Playfield,3700 S Alaska St.,http://www.seattle.gov/parks/park_detail.asp?ID=423,-122.286199,47.561819,"(47.561819, -122.286199)"
Tennis Courts,Rainier Beach Playfield,8802 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=422,-122.273135,47.52504,"(47.52504, -122.273135)"
Tennis Courts,Mount Baker Park,2521 Lake Park Dr. S,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.288481,47.580957,"(47.580957, -122.288481)"
Tennis Courts,Georgetown Playfield,750 S Homer St.,http://www.seattle.gov/parks/park_detail.asp?ID=410,-122.321395,47.551619,"(47.551619, -122.321395)"
Tennis Courts,Cleveland Playfield,S Lucile St. and 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=404,-122.315544,47.552012,"(47.552012, -122.315544)"
Tennis Courts,Brighton Playfield,6000 39th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=402,-122.282098,47.548389,"(47.548389, -122.282098)"
Tennis Courts,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315325,47.586228,"(47.586228, -122.315325)"
Tennis Courts,Volunteer Park,1247 15th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=399,-122.315568,47.630378,"(47.630378, -122.315568)"
Tennis Courts,Warren G. Magnuson Park,6550 Sand Point Way NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255084,47.680304,"(47.680304, -122.255084)"
Tennis Courts,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.305705,47.671404,"(47.671404, -122.305705)"
Tennis Courts,Montlake Playfield,1618 E Calhoun St.,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310083,47.642407,"(47.642407, -122.310083)"
Tennis Courts,Pendleton Miller Playfield,400 19th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=373,-122.306261,47.621432,"(47.621432, -122.306261)"
Tennis Courts,Madrona Playground,3211 E Spring St.,http://www.seattle.gov/parks/park_detail.asp?ID=371,-122.289887,47.611022,"(47.611022, -122.289887)"
Tennis Courts,Madison Park,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276602,47.635779,"(47.635779, -122.276602)"
Tennis Courts,Leschi Park,100 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.286548,47.600931,"(47.600931, -122.286548)"
Tennis Courts,Garfield Playfield,23rd Ave. and E Cherry St.,http://www.seattle.gov/parks/park_detail.asp?ID=353,-122.301386,47.607025,"(47.607025, -122.301386)"
Tennis Courts,Meadowbrook Playfield,10533 35th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=352,-122.293495,47.705784,"(47.705784, -122.293495)"
Tennis Courts,Laurelhurst Playfield,4544 NE 41st St.,http://www.seattle.gov/parks/park_detail.asp?ID=340,-122.278019,47.659889,"(47.659889, -122.278019)"
Tennis Courts,David Rodgers Park,2800 1st Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=331,-122.359484,47.644135,"(47.644135, -122.359484)"
Tennis Courts,West Magnolia Playfield,2518 34th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=319,-122.399506,47.64339,"(47.64339, -122.399506)"
Tennis Courts,Kinnear Park,899 W Olympic Pl.,http://www.seattle.gov/parks/park_detail.asp?ID=314,-122.367207,47.627317,"(47.627317, -122.367207)"
Tennis Courts,Discovery Park,3801 W Government Way,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.415282,47.66083,"(47.66083, -122.415282)"
Tennis Courts,Woodland Park,Aurora Ave. N and N 59th St.,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.344218,47.668906,"(47.668906, -122.344218)"
Tennis Courts,Bitter Lake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349314,47.724209,"(47.724209, -122.349314)"
Tennis Courts,Soundview Playfield,1590 NW 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878,47.695417,"(47.695417, -122.378878)"
Tennis Courts,Gilman Playground,923 NW 54th St.,http://www.seattle.gov/parks/park_detail.asp?ID=242,-122.369684,47.667293,"(47.667293, -122.369684)"
Tennis Courts,Solstice Park,7400 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=4453,-122.390347,47.536414,"(47.536414, -122.390347)"
Tennis Courts,Sam Smith Park,1400 Martin Luther King Jr. Way S,http://www.seattle.gov/parks/park_detail.asp?ID=4242,-122.297814,47.589982,"(47.589982, -122.297814)"
Tennis Courts,High Point Playfield,6920 34th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3941,-122.373414,47.540171,"(47.540171, -122.373414)"
Tennis Courts,Ravenna-Eckstein Park,6535 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=488,-122.304931,47.676879,"(47.676879, -122.304931)"
Tennis Courts,Cowen Park,5849 15th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=483,-122.313072,47.672596,"(47.672596, -122.313072)"
Tennis Courts,South Park Playground,738 S Sullivan St.,http://www.seattle.gov/parks/park_detail.asp?ID=467,-122.32416,47.528017,"(47.528017, -122.32416)"
Tennis Courts,Riverview Playfield,7226 12th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=463,-122.348855,47.539328,"(47.539328, -122.348855)"
Tennis Courts,Highland Park Playground,1100 SW Cloverdale St.,http://www.seattle.gov/parks/park_detail.asp?ID=457,-122.349032,47.527379,"(47.527379, -122.349032)"
Tennis Courts,Hiawatha Playfield,2700 California Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384965,47.578273,"(47.578273, -122.384965)"
Tennis Courts,Bryant Playground,4103 NE 65th St.,http://www.seattle.gov/parks/park_detail.asp?ID=482,-122.283644,47.675299,"(47.675299, -122.283644)"
Tennis Courts,Lowman Beach Park,7017 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.397762,47.540163,"(47.540163, -122.397762)"
Tennis Courts,Green Lake Park,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.331029,47.681711,"(47.681711, -122.331029)"
Tennis Courts,Froula Playground,7200 12th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=287,-122.313977,47.680538,"(47.680538, -122.313977)"
Tennis Courts,Jefferson Park,4165 16th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.310923,47.56896,"(47.56896, -122.310923)"
Tennis Courts,Ballard Playground,2644 NW 60th St.,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.39155,47.672786,"(47.672786, -122.39155)"
Viewpoints,Seola Park,11399 Seola Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=466,-122.374332,47.50039,"(47.50039, -122.374332)"
Viewpoints,Howell Park,1740 E Howell Pl.,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.280313,47.617518,"(47.617518, -122.280313)"
Viewpoints,Leschi Park,100 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.286548,47.600931,"(47.600931, -122.286548)"
Viewpoints,Mccurdy Park,E Hamlin St. And E Park Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300956,47.64495,"(47.64495, -122.300956)"
Viewpoints,Washington Park Arboretum,2300 Arboretum Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.294835,47.636477,"(47.636477, -122.294835)"
Viewpoints,Mt. Baker Park,2521 Lake Park Dr. S,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.288481,47.580957,"(47.580957, -122.288481)"
Viewpoints,Martha Washington Park,6612 57th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=432,-122.260054,47.542398,"(47.542398, -122.260054)"
Viewpoints,Beer Sheva Park,8650 55th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.263223,47.524191,"(47.524191, -122.263223)"
Viewpoints,Hamilton Viewpoint Park,1531 California Way Sw,http://www.seattle.gov/parks/park_detail.asp?ID=454,-122.389068,47.590747,"(47.590747, -122.389068)"
Viewpoints,Sturgus Park,904 Sturgus Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=592,-122.314376,47.59409,"(47.59409, -122.314376)"
Viewpoints,North Passage Point Park,600 Ne Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=2956,-122.322428,47.653963,"(47.653963, -122.322428)"
Viewpoints,Terry Pettus Park,E Newton St. And Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=3889,-122.329689,47.636742,"(47.636742, -122.329689)"
Viewpoints,"Martin Luther King, Jr. Memorial",2200 Martin Luther King Jr. Way,http://www.seattle.gov/parks/park_detail.asp?ID=3923,-122.297165,47.582756,"(47.582756, -122.297165)"
Viewpoints,Bagley Viewpoint,2548 Delmar Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=4006,-122.318348,47.643015,"(47.643015, -122.318348)"
Viewpoints,Eastmont Place,Eastmont Way W And Westmont Way W,http://www.seattle.gov/parks/park_detail.asp?ID=4012,-122.405566,47.637689,"(47.637689, -122.405566)"
Viewpoints,Columbia Park,4721 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4034,-122.287394,47.559792,"(47.559792, -122.287394)"
Viewpoints,12th Ave. S Viewpoint,12th Ave. S And S Forest St.,http://www.seattle.gov/parks/park_detail.asp?ID=4159,-122.317765,47.577953,"(47.577953, -122.317765)"
Viewpoints,Sam Smith Park,1400 Martin Luther King Jr Way S,http://www.seattle.gov/parks/park_detail.asp?ID=4242,-122.297814,47.589982,"(47.589982, -122.297814)"
Viewpoints,A. B. Ernst Park,723 N 35th St.,http://www.seattle.gov/parks/park_detail.asp?ID=4404,-122.348826,47.650087,"(47.650087, -122.348826)"
Viewpoints,Maclean Park,1920 Taylor Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=4422,-122.345276,47.636191,"(47.636191, -122.345276)"
Viewpoints,Mt. Baker Ridge Viewpoint,1403 31st Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4427,-122.292618,47.589982,"(47.589982, -122.292618)"
Viewpoints,Madison Park North Beach,2300 23rd Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=4441,-122.276118,47.639084,"(47.639084, -122.276118)"
Viewpoints,Northwest 60th St. Viewpoint,6001 Seaview Ave. Nw,http://www.seattle.gov/parks/park_detail.asp?ID=4161,-122.40656,47.672184,"(47.672184, -122.40656)"
Viewpoints,East Portal Viewpoint,1400 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=4241,-122.287892,47.590222,"(47.590222, -122.287892)"
Viewpoints,Judge Charles M Stokes Overlook,S Judkins St And 20th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4244,-122.306962,47.591632,"(47.591632, -122.306962)"
Viewpoints,Benvenuto Viewpoint,1401 23rd Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4245,-122.303028,47.589841,"(47.589841, -122.303028)"
Viewpoints,Taejon Park,1144 Sturgus Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4400,-122.312163,47.59192,"(47.59192, -122.312163)"
Viewpoints,Herrings House Park (Tulaltx),4540 West Marginal Way,http://www.seattle.gov/parks/park_detail.asp?ID=4412,-122.349547,47.561514,"(47.561514, -122.349547)"
Viewpoints,Trolley Hill Park,5th Ave. N And Blaine St.,http://www.seattle.gov/parks/park_detail.asp?ID=4421,-122.347038,47.635142,"(47.635142, -122.347038)"
Viewpoints,Fremont Peak Park,4351 Palatine Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=4424,-122.356671,47.661108,"(47.661108, -122.356671)"
Viewpoints,Homer Harris Park,2401 E Howell St.,http://www.seattle.gov/parks/park_detail.asp?ID=4426,-122.300993,47.617309,"(47.617309, -122.300993)"
Viewpoints,Kiwanis Ravine Overlook,34th Ave. W And W Mccord Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4429,-122.403237,47.66025,"(47.66025, -122.403237)"
Viewpoints,Smith Cove,23rd Ave W And West Marina Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4433,-122.387679,47.632602,"(47.632602, -122.387679)"
Viewpoints,Lake People Park (Xacuabs),3070 S. Bradford St,http://www.seattle.gov/parks/park_detail.asp?ID=4439,-122.292014,47.569134,"(47.569134, -122.292014)"
Viewpoints,I-5 Colonnade,Beneath I-5 South Of E. Howe St. Between Lakeview Blvd. And Franklin Ave. E.,http://www.seattle.gov/parks/park_detail.asp?ID=4446,-122.32341,47.634897,"(47.634897, -122.32341)"
Viewpoints,Ursula Judkins Viewpoint, West Galer St - West of Magnolia Bridge,http://www.seattle.gov/parks/park_detail.asp?ID=4451,-122.390234,47.632049,"(47.632049, -122.390234)"
Viewpoints,Northlake Park,699 Ne Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320825,47.654365,"(47.654365, -122.320825)"
Viewpoints,Rotary Viewpoint,35th Ave Sw & Sw Alaska St,http://www.seattle.gov/parks/park_detail.asp?ID=4465,-122.375861,47.560223,"(47.560223, -122.375861)"
Viewpoints,Roanoke St. Mini Park,E Roanoke St. And Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=9064,-122.329327,47.643193,"(47.643193, -122.329327)"
Viewpoints,Weather Watch Park,4035 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3966,-122.409648,47.567576,"(47.567576, -122.409648)"
Viewpoints,Peace Park,NE Pacific St. and NE 40th St,http://www.seattle.gov/parks/park_detail.asp?ID=4029,-122.323616,47.65543,"(47.65543, -122.323616)"
Viewpoints,South Passage Point Park,3320 Fuhrman Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.32249,47.652203,"(47.652203, -122.32249)"
Viewpoints,Warren G. Magnuson Park,7400 Sand Point Way Ne,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255084,47.680304,"(47.680304, -122.255084)"
Viewpoints,Bradner Gardens Park,29th Ave. S. And South Grand St.,http://www.seattle.gov/parks/park_detail.asp?ID=401,-122.295424,47.587418,"(47.587418, -122.295424)"
Viewpoints,Pritchard Island Beach,8400 55th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.26283,47.528948,"(47.528948, -122.26283)"
Viewpoints,Chinook Beach Park,Rainier Ave. S And S Ithaca St.,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.258375,47.520136,"(47.520136, -122.258375)"
Viewpoints,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.25245,47.5543,"(47.5543, -122.25245)"
Viewpoints,Dr. Jose Rizal Park,1008 12th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.318452,47.592681,"(47.592681, -122.318452)"
Viewpoints,Benefit Playground,9320 38th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=436,-122.284294,47.518998,"(47.518998, -122.284294)"
Viewpoints,Alki Beach Park,1702 Alki Ave. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.400127,47.586709,"(47.586709, -122.400127)"
Viewpoints,Belvedere Park,3600 Admiral Way Sw,http://www.seattle.gov/parks/park_detail.asp?ID=447,-122.376896,47.580673,"(47.580673, -122.376896)"
Viewpoints,Seacrest Park,1660 Harbor Ave Sw,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378678,47.588951,"(47.588951, -122.378678)"
Viewpoints,Lincoln Park,8011 Fauntleroy Way Sw,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531176,"(47.531176, -122.396012)"
Viewpoints,Lowman Beach Park,7017 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.397762,47.540163,"(47.540163, -122.397762)"
Viewpoints,Belvoir Place,3659  42nd Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=475,-122.283216,47.655123,"(47.655123, -122.283216)"
Viewpoints,Burke-Gilman Trail,3rd Ave. Nw To Ne 145th St,http://www.seattle.gov/parks/park_detail.asp?ID=476,-122.284567,47.681597,"(47.681597, -122.284567)"
Viewpoints,Duwamish Waterway Park,7900 10th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=705,-122.319695,47.531156,"(47.531156, -122.319695)"
Viewpoints,Ward Springs Park,925 4th Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=763,-122.349245,47.627747,"(47.627747, -122.349245)"
Viewpoints,Andover Place,4000 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=2927,-122.409994,47.568517,"(47.568517, -122.409994)"
